object_type,source_catalog,source_id,scientific_name,host_object_id,host_name,ra_deg,dec_deg,distance_ly,apparent_magnitude,radius_earth,mass_earth,orbital_period_days,equilibrium_temperature_k,discovery_year,discovery_method,discovery_reference,visual_seed,visual_category,source_updated_at,raw_data
planet,NASA_EXOPLANET_ARCHIVE,HD 332231 b,HD 332231 b,88af8714-4672-43bd-a496-de9daf5160c0,HD 332231,306.741134,33.7443882,263.09863,,9.07303305,74.1,18.712024,798,2020,Transit,Dalba et al. 2020,1108503496,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 332231 b"",""hostname"":""HD 332231"",""gaia_dr3_id"":""Gaia DR3 2056007995732413312"",""ra"":306.741134,""dec"":33.7443882,""sy_dist"":80.6665,""sy_gaiamag"":8.41839,""pl_rade"":9.07303305,""pl_radelim"":0,""pl_bmasse"":74.1,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":18.712024,""pl_orbperlim"":0,""pl_orbsmax"":0.145,""pl_eqt"":798.3,""pl_eqtlim"":0,""disc_year"":2020,""discoverymethod"":""Transit"",""disc_refname"":""<a refstr=DALBA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..241D/abstract target=ref>Dalba et al. 2020</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2056007995732413312"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 202206 c,HD 202206 c,a7a53a51-5130-4fe8-a976-89d561ecd4de,HD 202206,318.7405221,-20.7897284,149.922498,,13.1,982.08977763,1299.22,183,2004,Radial Velocity, Correia et al. 2005 ,72477290,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 202206 c"",""hostname"":""HD 202206"",""gaia_dr3_id"":""Gaia DR3 6832155218215202944"",""ra"":318.7405221,""dec"":-20.7897284,""sy_dist"":45.9665,""sy_gaiamag"":7.91051,""pl_rade"":13.1,""pl_radelim"":0,""pl_bmasse"":982.08977763,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1299.22,""pl_orbperlim"":0,""pl_orbsmax"":2.39,""pl_eqt"":183.35,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=CORREIA_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...440..751C/abstract target=ref> Correia et al. 2005 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6832155218215202944"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 11977 b,HD 11977 b,699a74ff-0ed6-43cd-ae0c-9930e75ab280,HD 11977,28.7347403,-67.6469871,221.567882,,12.7,,711,548,2005,Radial Velocity, Setiawan et al. 2005 ,1744860797,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 11977 b"",""hostname"":""HD 11977"",""gaia_dr3_id"":""Gaia DR3 4697508196671120000"",""ra"":28.7347403,""dec"":-67.6469871,""sy_dist"":67.9331,""sy_gaiamag"":4.43863,""pl_rade"":12.7,""pl_radelim"":0,""pl_bmasse"":2080,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":711,""pl_orbperlim"":0,""pl_orbsmax"":1.93,""pl_eqt"":547.97,""pl_eqtlim"":0,""disc_year"":2005,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SETIAWAN_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...437L..31S/abstract target=ref> Setiawan et al. 2005 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4697508196671120000"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,eps CrB b,eps CrB b,d914f7fc-e785-4b66-9091-a50f23f1cc2f,eps CrB,239.3965057,26.8776171,227.879653,,12.7,,417.9,854,2012,Radial Velocity, Lee et al. 2012 ,162196202,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""eps CrB b"",""hostname"":""eps CrB"",""gaia_dr3_id"":""Gaia DR3 1220404653534258816"",""ra"":239.3965057,""dec"":26.8776171,""sy_dist"":69.8683,""sy_gaiamag"":3.75773,""pl_rade"":12.7,""pl_radelim"":0,""pl_bmasse"":2129.461,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":417.9,""pl_orbperlim"":0,""pl_orbsmax"":1.3,""pl_eqt"":853.92,""pl_eqtlim"":0,""disc_year"":2012,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=LEE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...546A...5L/abstract target=ref> Lee et al. 2012 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1220404653534258816"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 127195 c,HD 127195 c,a8f46de5-0675-44dd-90ba-e8c7a7181bc6,HD 127195,217.8714193,-47.7292571,276.3086,,14.1,,836.99,,2026,Radial Velocity,Figueira et al. 2026,1842901296,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 127195 c"",""hostname"":""HD 127195"",""gaia_dr3_id"":""Gaia DR3 6091942515572349312"",""ra"":217.8714193,""dec"":-47.7292571,""sy_dist"":84.7167,""sy_gaiamag"":6.92274,""pl_rade"":14.1,""pl_radelim"":0,""pl_bmasse"":206.58846455,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":836.99,""pl_orbperlim"":0,""pl_orbsmax"":null,""pl_eqt"":null,""pl_eqtlim"":null,""disc_year"":2026,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FIGUEIRA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...712A.143F/abstract target=ref>Figueira et al. 2026</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6091942515572349312"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 190007 b,HD 190007 b,5e3fef2e-73dd-416a-9844-a191917f85ab,HD 190007,300.6956339,3.3266992,41.4678,,4.06,,11.724128,651,2020,Radial Velocity,Burt et al. 2021,965242439,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 190007 b"",""hostname"":""HD 190007"",""gaia_dr3_id"":""Gaia DR3 4247023886053586304"",""ra"":300.6956339,""dec"":3.3266992,""sy_dist"":12.7141,""sy_gaiamag"":7.06341,""pl_rade"":4.06,""pl_radelim"":0,""pl_bmasse"":15.5,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":11.724128,""pl_orbperlim"":0,""pl_orbsmax"":0.092,""pl_eqt"":651.41,""pl_eqtlim"":0,""disc_year"":2020,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4247023886053586304"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,DMPP-6 b,DMPP-6 b,3da367f5-f0e7-4a5b-beb3-078c0f124fce,DMPP-6,120.3857827,-70.0234291,178.180001,,2.28,,7.6027,1204,2026,Radial Velocity,Standing et al. 2026,234947371,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""DMPP-6 b"",""hostname"":""DMPP-6"",""gaia_dr3_id"":""Gaia DR3 5270480576538756352"",""ra"":120.3857827,""dec"":-70.0234291,""sy_dist"":54.6303,""sy_gaiamag"":7.56056,""pl_rade"":2.28,""pl_radelim"":0,""pl_bmasse"":5.8,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":7.6027,""pl_orbperlim"":0,""pl_orbsmax"":0.0779,""pl_eqt"":1203.65,""pl_eqtlim"":0,""disc_year"":2026,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=STANDING_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.547ag370S/abstract target=ref>Standing et al. 2026</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5270480576538756352"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 148164 b,HD 148164 b,f75f8777-e76c-4516-b083-85d1287bc58b,HD 148164,246.4351678,11.9190729,251.782973,,13.7,,328.55,338,2018,Radial Velocity,Ment et al. 2018,1258764282,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 148164 b"",""hostname"":""HD 148164"",""gaia_dr3_id"":""Gaia DR3 4459907547841472128"",""ra"":246.4351678,""dec"":11.9190729,""sy_dist"":77.1971,""sy_gaiamag"":8.0907,""pl_rade"":13.7,""pl_radelim"":0,""pl_bmasse"":390.9309,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":328.55,""pl_orbperlim"":0,""pl_orbsmax"":0.993,""pl_eqt"":337.89,""pl_eqtlim"":0,""disc_year"":2018,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4459907547841472128"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 11964 c,HD 11964 c,4f18426f-858f-45ed-ab7a-0a710465553e,HD 11964,29.2884252,-10.2434693,109.382612,,5.38,,37.91,758,2008,Radial Velocity, Wright et al. 2009 ,678198875,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 11964 c"",""hostname"":""HD 11964"",""gaia_dr3_id"":""Gaia DR3 2462426800883134336"",""ra"":29.2884252,""dec"":-10.2434693,""sy_dist"":33.5369,""sy_gaiamag"":6.209,""pl_rade"":5.38,""pl_radelim"":0,""pl_bmasse"":25,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":37.91,""pl_orbperlim"":0,""pl_orbsmax"":0.229,""pl_eqt"":757.54,""pl_eqtlim"":0,""disc_year"":2008,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2462426800883134336"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 39194 b,HD 39194 b,de9ada87-f664-4eaa-ad7a-24cab36dfd2d,HD 39194,86.129071,-70.1382377,86.14791,,1.99,,5.63692,915,2021,Radial Velocity,Unger et al. 2021,1439901226,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 39194 b"",""hostname"":""HD 39194"",""gaia_dr3_id"":""Gaia DR3 4657193606465368704"",""ra"":86.129071,""dec"":-70.1382377,""sy_dist"":26.4131,""sy_gaiamag"":7.85201,""pl_rade"":1.99,""pl_radelim"":0,""pl_bmasse"":4.62,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":5.63692,""pl_orbperlim"":0,""pl_orbsmax"":0.05895,""pl_eqt"":915.16,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4657193606465368704"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 199509 b,HD 199509 b,1f7fc10c-d41f-499b-8a94-bc2bfd12488e,HD 199509,317.3445632,-82.0274926,79.274173,,7.43,,99.62167,411,2022,Radial Velocity,Feng et al. 2022,712716567,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 199509 b"",""hostname"":""HD 199509"",""gaia_dr3_id"":""Gaia DR3 6348288635054855680"",""ra"":317.3445632,""dec"":-82.0274926,""sy_dist"":24.3056,""sy_gaiamag"":6.817,""pl_rade"":7.43,""pl_radelim"":0,""pl_bmasse"":43.22466335,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":99.62167,""pl_orbperlim"":0,""pl_orbsmax"":0.426,""pl_eqt"":410.73,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6348288635054855680"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 136352 c,HD 136352 c,aa5206a9-465e-4432-9326-2138e21892cf,HD 136352,230.4401147,-48.3188174,47.886224,,2.916,11.24,27.59221,677,2019,Radial Velocity,Udry et al. 2019,1428454595,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 136352 c"",""hostname"":""HD 136352"",""gaia_dr3_id"":""Gaia DR3 5902750168276592256"",""ra"":230.4401147,""dec"":-48.3188174,""sy_dist"":14.682,""sy_gaiamag"":5.48495,""pl_rade"":2.916,""pl_radelim"":0,""pl_bmasse"":11.24,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":27.59221,""pl_orbperlim"":0,""pl_orbsmax"":0.1721,""pl_eqt"":677,""pl_eqtlim"":0,""disc_year"":2019,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5902750168276592256"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 134987 b,HD 134987 b,d4602acb-748f-4e26-8ec6-be2f61ca2c39,HD 134987,228.3675397,-25.3096721,85.388945,,13.5,,258.17999,339,1999,Radial Velocity, Vogt et al. 2000 ,1153083007,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 134987 b"",""hostname"":""HD 134987"",""gaia_dr3_id"":""Gaia DR3 6226694571859532800"",""ra"":228.3675397,""dec"":-25.3096721,""sy_dist"":26.1804,""sy_gaiamag"":6.28994,""pl_rade"":13.5,""pl_radelim"":0,""pl_bmasse"":511.7063,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":258.17999,""pl_orbperlim"":0,""pl_orbsmax"":0.81,""pl_eqt"":339.45,""pl_eqtlim"":0,""disc_year"":1999,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VOGT_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...536..902V/abstract target=ref> Vogt et al. 2000 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6226694571859532800"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 5278 c,HD 5278 c,392f63fd-fad2-49e8-b730-43e6390ef533,HD 5278,12.5467785,-83.7437671,187.815628,,4.49,,40.87,665,2021,Radial Velocity,Sozzetti et al. 2021,551550315,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 5278 c"",""hostname"":""HD 5278"",""gaia_dr3_id"":""Gaia DR3 4617759514501503616"",""ra"":12.5467785,""dec"":-83.7437671,""sy_dist"":57.5846,""sy_gaiamag"":7.80375,""pl_rade"":4.49,""pl_radelim"":0,""pl_bmasse"":18.4,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":40.87,""pl_orbperlim"":0,""pl_orbsmax"":0.2416,""pl_eqt"":664.95,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4617759514501503616"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 179079 b,HD 179079 b,41e4f982-9e57-400a-a680-cb50fce22f28,HD 179079,287.7903733,-2.6387703,227.368566,,,,14.479,998,2008,Radial Velocity, Valenti et al. 2009 ,1228725357,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 179079 b"",""hostname"":""HD 179079"",""gaia_dr3_id"":""Gaia DR3 4261265619668314624"",""ra"":287.7903733,""dec"":-2.6387703,""sy_dist"":69.7116,""sy_gaiamag"":7.77454,""pl_rade"":null,""pl_radelim"":null,""pl_bmasse"":4195.3349724,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":14.479,""pl_orbperlim"":0,""pl_orbsmax"":0.1214,""pl_eqt"":997.61,""pl_eqtlim"":0,""disc_year"":2008,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VALENTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...702..989V/abstract target=ref> Valenti et al. 2009 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4261265619668314624"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 164509 b,HD 164509 b,164d339f-e4d5-42b1-8c12-bc66d25151cd,HD 164509,270.3800811,0.1044685,173.227649,,14.3,,280.17,319,2012,Radial Velocity, Giguere et al. 2012 ,677838182,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 164509 b"",""hostname"":""HD 164509"",""gaia_dr3_id"":""Gaia DR3 4275421969292868224"",""ra"":270.3800811,""dec"":0.1044685,""sy_dist"":53.1119,""sy_gaiamag"":7.95594,""pl_rade"":14.3,""pl_radelim"":0,""pl_bmasse"":140.79869,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":280.17,""pl_orbperlim"":0,""pl_orbsmax"":0.87,""pl_eqt"":319.12,""pl_eqtlim"":0,""disc_year"":2012,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=GIGUERE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...744....4G/abstract target=ref> Giguere et al. 2012 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4275421969292868224"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 114783 b,HD 114783 b,04d03e48-8a7f-455d-aa75-513ae9017ad0,HD 114783,198.1818436,-2.2649921,68.697586,,13.7,,493.7,211,2001,Radial Velocity, Vogt et al. 2002 ,1332944424,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 114783 b"",""hostname"":""HD 114783"",""gaia_dr3_id"":""Gaia DR3 3684934540986187776"",""ra"":198.1818436,""dec"":-2.2649921,""sy_dist"":21.0628,""sy_gaiamag"":7.31783,""pl_rade"":13.7,""pl_radelim"":0,""pl_bmasse"":349.6,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":493.7,""pl_orbperlim"":0,""pl_orbsmax"":1.16,""pl_eqt"":210.79,""pl_eqtlim"":0,""disc_year"":2001,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VOGT_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...568..352V/abstract target=ref> Vogt et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3684934540986187776"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 19994 b,HD 19994 b,4cd670ad-b1c4-4588-9b3a-c8c1e9951721,HD 19994,48.1943193,-1.1963955,73.46403,,13.6,,466.2,350,2003,Radial Velocity, Mayor et al. 2004 ,1572573772,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 19994 b"",""hostname"":""HD 19994"",""gaia_dr3_id"":""Gaia DR3 3265335443260522112"",""ra"":48.1943193,""dec"":-1.1963955,""sy_dist"":22.5242,""sy_gaiamag"":4.93038,""pl_rade"":13.6,""pl_radelim"":0,""pl_bmasse"":435.41,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":466.2,""pl_orbperlim"":0,""pl_orbsmax"":1.305,""pl_eqt"":350.1,""pl_eqtlim"":0,""disc_year"":2003,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MAYOR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...415..391M/abstract target=ref> Mayor et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3265335443260522112"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,47 UMa b,47 UMa b,4a1e31a7-46c0-43e7-a3d1-7a39f286af43,47 UMa,164.8647611,40.4304931,44.998765,,13.2,,1078,215,1996,Radial Velocity, Butler & Marcy 1996 ,1495892228,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""47 UMa b"",""hostname"":""47 UMa"",""gaia_dr3_id"":""Gaia DR3 777254360337133312"",""ra"":164.8647611,""dec"":40.4304931,""sy_dist"":13.7967,""sy_gaiamag"":4.87837,""pl_rade"":13.2,""pl_radelim"":0,""pl_bmasse"":804.08,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":1078,""pl_orbperlim"":0,""pl_orbsmax"":2.1,""pl_eqt"":215.23,""pl_eqtlim"":0,""disc_year"":1996,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER___MARCY_1996 href=https://ui.adsabs.harvard.edu/abs/1996ApJ...464L.153B/abstract target=ref> Butler & Marcy 1996 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""777254360337133312"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
